0.000000000000000000e+00,2.483672618865966797e+00,1.305084586143493652e+00
1.580401957035064697e-01,2.149066448211669922e+00,1.394899845123291016e+00
3.160803914070129395e-01,1.787082672119140625e+00,1.949795126914978027e+00
4.741206169128417969e-01,1.442646265029907227e+00,2.261557102203369141e+00
6.321607828140258789e-01,1.113002657890319824e+00,2.323823451995849609e+00
7.902010083198547363e-01,6.658233404159545898e-01,2.393303632736206055e+00
9.482412338256835938e-01,3.130409121513366699e-01,2.541380643844604492e+00
1.106281399726867676e+00,-3.954366594552993774e-02,2.413812160491943359e+00
1.264321565628051758e+00,-5.817589759826660156e-01,2.390379190444946289e+00
1.422361850738525391e+00,-8.545497059822082520e-01,2.104046821594238281e+00
1.580402016639709473e+00,-9.893425703048706055e-01,2.121713638305664062e+00
1.738442182540893555e+00,-1.330189943313598633e+00,1.725429296493530273e+00
1.896482467651367188e+00,-1.623616814613342285e+00,1.641876697540283203e+00
2.054522514343261719e+00,-1.969016075134277344e+00,1.375856876373291016e+00
2.212562799453735352e+00,-1.818629145622253418e+00,1.184743523597717285e+00
2.370603084564208984e+00,-2.018918514251708984e+00,6.066416501998901367e-01
2.528643131256103516e+00,-2.233755111694335938e+00,2.039216756820678711e-01
2.686683416366577148e+00,-2.092736005783081055e+00,-1.042542010545730591e-01
2.844723701477050781e+00,-2.216935634613037109e+00,-3.335188925266265869e-01
3.002763748168945312e+00,-2.007450580596923828e+00,-5.665181875228881836e-01
3.160804033279418945e+00,-1.954008102416992188e+00,-9.099249839782714844e-01
3.318844318389892578e+00,-1.706386804580688477e+00,-1.076902747154235840e+00
3.476884365081787109e+00,-1.438171982765197754e+00,-1.378881216049194336e+00
3.634924650192260742e+00,-1.121745586395263672e+00,-1.552022576332092285e+00
3.792964935302734375e+00,-7.170519828796386719e-01,-1.841311812400817871e+00
3.951004981994628906e+00,-5.220901370048522949e-01,-1.874913573265075684e+00
4.109045028686523438e+00,-9.521435201168060303e-02,-1.934535384178161621e+00
4.267085552215576172e+00,8.465231955051422119e-02,-1.926501989364624023e+00
4.425125598907470703e+00,2.184711694717407227e-01,-1.985585212707519531e+00
4.583165645599365234e+00,9.685536623001098633e-01,-1.786666274070739746e+00
4.741206169128417969e+00,7.996429204940795898e-01,-1.539764165878295898e+00
4.899246215820312500e+00,1.148964047431945801e+00,-1.533991098403930664e+00
5.057286262512207031e+00,1.330399036407470703e+00,-1.264842152595520020e+00
5.215326786041259766e+00,1.322375893592834473e+00,-9.696983695030212402e-01
5.373366832733154297e+00,1.704155921936035156e+00,-6.878520846366882324e-01
5.531406879425048828e+00,1.786575555801391602e+00,-3.194674849510192871e-01
5.689447402954101562e+00,1.674155831336975098e+00,-2.645629644393920898e-01
5.847487449645996094e+00,1.637832880020141602e+00,1.269512921571731567e-01
6.005527496337890625e+00,1.475807070732116699e+00,3.238201439380645752e-01
6.163568019866943359e+00,1.570622563362121582e+00,5.479492545127868652e-01
6.321608066558837891e+00,1.372497797012329102e+00,8.910104036331176758e-01
6.479648113250732422e+00,1.421842932701110840e+00,1.026443958282470703e+00
6.637688636779785156e+00,1.044049620628356934e+00,1.069405436515808105e+00
6.795728683471679688e+00,9.442598223686218262e-01,1.244832754135131836e+00
6.953768730163574219e+00,6.638087034225463867e-01,1.337773442268371582e+00
7.111809253692626953e+00,3.553776741027832031e-01,1.488989114761352539e+00
7.269849300384521484e+00,1.585643440485000610e-01,1.416064620018005371e+00
7.427889347076416016e+00,2.615600824356079102e-02,1.598174929618835449e+00
7.585929870605468750e+00,-3.182736635208129883e-01,1.475243568420410156e+00
7.743969917297363281e+00,-5.193201899528503418e-01,1.286535263061523438e+00
7.902009963989257812e+00,-7.671909928321838379e-01,1.165923953056335449e+00
8.060050010681152344e+00,-9.756212830543518066e-01,1.063098907470703125e+00
8.218090057373046875e+00,-1.000125408172607422e+00,7.532210946083068848e-01
8.376131057739257812e+00,-1.204273104667663574e+00,5.508119463920593262e-01
8.534171104431152344e+00,-1.291502714157104492e+00,4.516190290451049805e-01
8.692211151123046875e+00,-1.225898742675781250e+00,1.234202682971954346e-01
8.850251197814941406e+00,-1.376554489135742188e+00,3.623536974191665649e-02
9.008291244506835938e+00,-1.396708607673645020e+00,7.559585571289062500e-02
9.166331291198730469e+00,-1.195870637893676758e+00,-4.058170020580291748e-01
9.324372291564941406e+00,-1.188096165657043457e+00,-5.422473549842834473e-01
9.482412338256835938e+00,-9.839698076248168945e-01,-4.677593708038330078e-01
9.640452384948730469e+00,-9.351405501365661621e-01,-7.270557880401611328e-01
9.798492431640625000e+00,-8.008574247360229492e-01,-1.071021676063537598e+00
9.956532478332519531e+00,-5.295066237449645996e-01,-8.134666681289672852e-01
1.011457252502441406e+01,-4.626891314983367920e-01,-1.219439506530761719e+00
1.027261352539062500e+01,-1.470736861228942871e-01,-1.087494611740112305e+00
1.043065357208251953e+01,-8.291810750961303711e-02,-9.021633863449096680e-01
1.058869361877441406e+01,-1.759464442729949951e-01,-1.240162491798400879e+00
1.074673366546630859e+01,5.286619663238525391e-01,-1.043370008468627930e+00
1.090477371215820312e+01,2.106354981660842896e-01,-1.171527624130249023e+00
